Year,Month,Day,Latitude (N),Longitude (W),Depth (km),Hours,Minutes,Seconds,Mag/Int,Location,Source Catalog
2013,09,16,34.33483,-111.740833,1.64,09,26,00,2.19,"24km WSW of Strawberry, 26km SSE of Campe Verde.",AZGS
2013,09,10,36.7325,-113.8695,3.0,20,38,00,2.3,"17 km SSE of Littlefield, AZ.",AZGS
2013,09,09,36.965,-112.328,8.0,14,15,00,2.1,"31 km E of Kaibab, AZ.",UU/AZGS
2013,09,06,36.60683,-112.762667,6.81,03,21,00,1.9,"39 km SW of Fredonia, AZ.",AZGS
2013,09,04,36.903,-112.344,26.4,06,58,00,1.7,17 km ESE of Fredonia.,UU/AZGS
2013,08,20,36.246,-112.096,0.95,09,07,00,2.8,"6.8 km NW of North Rim Lodge, GC, AZ.",AZGS
2013,08,20,36.792,-112.933,24.2,01,13,00,1.4,"22 km S of Colorado City/40 km WSW of Fredonia,AZ",UU
2013,08,19,36.799,-111.543,7.02,05,03,00,1.6,"15 km SSW of Page, AZ.",AZGS/UU
2013,08,18,35.455,-114.612,1.0,18,51,00,1.3,"36 km NNE of Bullhead City, AZ.",UNR
2013,08,11,36.27433,-112.0645,2.66,02,45,00,2.0,"9 km N of the North Rim Lodge, GC.",AZGS
2013,08,11,36.215,-112.09183,5.7,01,16,00,2.0,4 km NW of North Rim Lodge.,AZGS
2013,08,07,36.814,-114.021,0.9,14,32,00,1.6,"10 km SW of Littlefield, AZ. LM faults.",UU/AZGS
2013,08,05,36.961,-113.551,12.8,13,23,00,0.7,"15 km S of St. George, UT.",UU
2013,08,02,35.547,-111.647,10.0,20,03,00,1.6,38 km N of Flagstaff.,AEIC
2013,07,31,33.759,-113.0693,3.61,01,04,00,1.95,"Approx. 38 km SW of Wickenburg, AZ.",AZGS
2013,07,18,36.529,-112.4651,6.99,23,43,00,2.0,"Approx. 48 km S of Fredonia, AZ.",AZGS
2013,07,16,36.001,-113.788,34.9,05,07,00,2.4,"5 km SE of GC SkyWalk, AZ.",AEIC
2013,07,15,36.931,-113.618,5.0,16,12,00,2.2,"~25 km NE of Littlefield, AZ. MINE BLAST?",UU
2013,07,11,36.3333,-112.1083,3.0,20,14,00,1.6,~15 km NNW of North Rim Lodge (ERH=35km),AZGS
2013,07,07,36.793,-112.889,7.0,21,03,00,2.0,"34 km SW of Fredonia, AZ.",AZGS/UU
2013,07,07,36.524,-112.4265,20.0,11,03,00,1.8,"Approx. 46 km S of Fredonia, AZ.",AZGS
2013,07,07,36.492,-112.4933,3.03,08,51,00,2.3,"48 km S of Fredonia, AZ.",AZGS
2013,07,07,36.456,-112.576,5.16,08,38,00,3.5,"54 km South of Fredonia, AZ.",AZGS/NEIC
2013,07,06,36.889,-113.52,9.6,07,37,00,1.2,"35 km E of Littletfield, AZ. Along WA fault.",UU
2013,07,01,36.07,-113.194,9.0,22,25,00,2.0,20 km SW of Vulcan's Throne.,AEIC
2013,06,18,36.792,-112.908,17.5,20,36,00,1.7,"23 km SSE of Colorado City, AZ.",UU/AZGS
2013,06,10,36.98,-112.309,26.0,00,55,00,1.3,"19 km E of Fredonia, AZ.",UU
2013,06,04,36.95,-113.032,6.99,15,52,00,2.3,"78 km SE of Littlefield, AZ. Near Hurricane fault.",AZGS
2013,06,04,36.95,-113.032,15.5,09,55,00,1.7,"6 km SW of Colorado City, AZ.",UU
2013,05,28,36.849,-111.796,6.0,13,32,00,2.7,"31 km WSW of Page, 32 km W of Lechee, AZ.",UU/AZGS
2013,05,21,36.83033,-112.812333,24.76,09,37,00,2.1,"26 km SW of Fredonia, AZ.",AZGS
2013,05,20,33.41333,-110.56483,20.76,21,25,00,2.4,"25 km East of Globe, AZ.",AZGS
2013,05,07,35.8568,-113.17,7.0,13,09,00,2.24,"90 km WSW of South Rim, 100 km NE of Kingman.",AZGS
2013,05,05,36.839,-113.72,18.3,08,55,00,2.3,"19 km ESE of Littlefield, AZ.",UU/AZGS
2013,04,26,34.504,-111.32,10.0,20,59,00,2.4,"18 km NE of Strawberry, AZ.",AZGS
2013,04,26,36.824,-113.51,11.3,17,04,00,1.9,"37 km ESE of Littlefield, AZ.",UU/AZGS
2013,04,23,36.962,-112.912,17.4,02,36,00,1.1,"22 km WNW of Kanab, AZ.",UU
2013,04,19,36.931,-112.915,20.7,05,22,00,1.4,"22 km W of Kanab, AZ.",UU
2013,04,06,36.836,-111.499,10.0,14,35,00,2.8,"7 km SW of LeChee, AZ.",UU/AZGS
2013,04,02,36.888,-112.446,22.5,15,35,00,1.3,"10 km SE of Fredonia, AZ.",UU/AZGS
2013,04,02,36.89,-112.424,20.2,15,17,00,2.8,"11 km SE of Fredonia, 22 km E of Kaibab, AZ.",UU/AZGS
2013,03,22,36.997,-112.372,18.5,20,03,00,2.3,"14 km ENE of Fredonia, AZ.",UU/AZGS
2013,03,22,36.904,-112.33,19.7,11,00,00,1.6,"18 km ESE of Fredonia, AZ.",UU
2013,03,21,36.954,-113.616,18.9,14,13,00,0.7,"16 km SSW of St. George, UT.",UU
2013,03,17,35.5095,-112.551,3.47,03,45,00,2.58,"~55 km NW of North Rim Lodge, Grand Cyn",AZGS
2013,03,13,37.0,-113.516,2.1,20,06,00,1.1,"12 km SSE of St. George, UT.",UU
2013,03,07,37.0,-113.525,3.7,19,05,00,1.5,"12 km SSE of St. George, UT.",UU/AZGS
2013,03,01,35.019,-114.356,7.0,05,59,00,2.0,"24 km SE of Bullhead City, AZ.",CISN - ci11250546
2013,02,28,36.934,-113.632,1.7,22,51,00,2.0,"19 km SSW of St. George, UT",UU
2013,02,27,35.406833,-112.223167,1.4,20,11,00,2.6,"17 km NNW of Williams, AZ.",AZGS
2013,02,26,36.989,-112.393,21.6,16,00,00,1.6,"12 km ENE of Fredonia, AZ.",UU
2013,02,24,35.848,-112.953833,2.18,09,59,00,2.51,"76 km WSW of Grand Canyon Village, South Rim.",AZGS
2013,02,21,36.6676,-113.05583,21.0,22,34,00,2.90,"56 km SW of Fredonia, 81 km SE of Littlefield, AZ.",AZGS
2013,02,21,36.77,-112.49,3.6,14,29,00,2.1,"20 km S of Fredonia and 22 km SE of Kaibab, AZ.",UU/AZGS
2013,02,16,33.424,-109.233,5.0,21,57,00,3.3,"42 km N of Clifton, AZ",AZGS/USGS
2013,01,28,35.33,-111.9691,14.2,09,39,00,2.5,"22 km ENE of Williams, AZ",AZGS
2013,01,21,35.222,-111.861,19.0,20,33,00,2.27,3 km SW of Bellmont,AEIC
2013,01,18,35.522,-111.727,10.0,22,27,00,2.07,40 km NNW of Flagstaff,AEIC
2013,01,14,35.607,-113.144,12.5,22,19,00,2.30,39 km NW of Seligman,AEIC
2013,01,12,36.347,-111.544,2.3,03,06,00,2.49,48 km ESE of GC North Rim/Echo Cliffs,AEIC
2013,01,09,35.656,-112.1,5.81,20,07,00,1.81,4 km E of Valle,AEIC
2013,01,07,35.636,-112.001,10.0,16,07,00,1.93,13 km ESE of Valley,AEIC
2013,01,07,36.838,-111.856,6.4,15,36,00,3.1,"36 km WSW of Page, AZ",UU/AZGS
2013,01,06,35.609,-111.574,10.0,05,25,00,2.48,6 km NE of SP Crater,AEIC
2013,01,04,36.933,-113.617,1.4,21,55,00,1.7,"18 km S of St. George, Utah",UU
2013,01,03,36.895,-112.477,18.4,14,58,00,1.9,"17 km E of Fredonia, AZ",UU/AZGS
2013,01,02,35.612,-111.996,10.0,16,21,00,1.97,14 km ESE of Valle,AEIC
2012,12,27,35.594,-113.106,10.0,20,04,00,2.31,13 km NE of Grand Canyon Caverns,AEIC
2012,12,22,35.265,-111.934,29.2,12,02,00,1.76,"Parks, AZ",AEIC
2012,12,20,34.591,-112.046,1.8,18,40,00,2.06,18 km WSW of Camp Verde,AEIC
2012,12,17,36.985,-112.394,23.0,09,11,00,1.2,"12 km ENE of Fredonia, AZ.",UU
2012,12,16,36.953,-112.4,23.0,04,39,00,2.6,"11 km E of Fredonia, AZ",UU
2012,12,12,34.694,-111.249,10.0,10,10,00,2.45,16 km ESE of Happy Jack,AEIC
2012,12,11,35.619,-113.154,10.0,20,43,00,2.72,12 km NE Grand Canyon Caverns,AEIC
2012,12,08,36.465,-112.693,6.5,02,26,00,2.32,6 km W of Kanab Creek,AEIC
2012,12,01,35.751,-112.418,4.1,18,28,00,2.0,"28 km NW of Valle, AZ",AEIC
2012,12,01,33.857,-109.359,5.0,09,41,00,1.7,"28 km SSW of Springerville, AZ",NMTSN
2012,11,24,36.968,-113.607,17.9,10,40,00,1.1,"28 km NE of Littleton, AZ",UU
2012,11,12,36.5165,-113.486667,2.0,19,20,00,2.41,"57 km SE of Littleton, AZ",AZGS
2012,11,07,36.955,-113.614,12.0,08,31,00,2.9,"29.3 km E-NE of Littlefield, AZ",UU/AZGS
2012,10,31,33.37333,-109.091833,1.0,19,37,00,2.4,"40 km NE of Morenci, AZ",AZGS
2012,10,29,33.35,-109.174167,2.0,09,03,00,2.51,"Approx. 35 km north of Morenci, AZ",AZGS
2012,10,29,33.389,-109.237,4.0,07,50,00,3.4,"39 km north of Clifton, AZ",USGS
2012,10,17,35.748,-113.088,4.9,11,08,00,2.9,"39 km NE of Peach Springs, AZ",AZGS/USGS
2012,10,15,33.843,-109.542,5.0,03,35,00,1.5,90 km NNW of Clifton-Morenci area,NMTSN
2012,10,14,33.588,-109.45,5.0,08,07,00,1.8,~60 km NNW of Morenci-Clifton area,NMTSN
2012,10,14,33.386,-109.206,4.0,07,28,00,2.5,"39 km NNE of Clifton, AZ",USGS
2012,10,10,33.729,-109.156,5.0,10,45,00,1.7,76 km NNW of Morenci-Clifton area.,NMTSN
2012,10,09,33.401667,-109.174722,6.17,16,24,00,3.12,"34 km north of Safford, AZ",AZGS
2012,10,08,33.394,-109.217,5.0,22,41,00,3.6,"About 37 km north of Morenci, AZ",USGS
2012,10,08,33.431,-109.28,5.0,22,40,00,4.1,"26 miles north of Clifton, AZ",AZGS/USGS
2012,09,19,33.693333,-112.883333,7.0,21,30,00,2.35,"35 km SSW of Wickenburg, AZ",AZGS
2012,09,19,35.15722,-111.641111,7.12,14,42,00,2.63,"4.1 km SSW of downtown Flagstaff, AZ",AZGS
2012,09,17,36.936,-112.395,19.0,20,13,00,2.3,"54 km east of Page, AZ",AZGS/UU
2012,09,17,36.932,-112.398,2.0,16,05,00,2.13,"3.5 km SSE of Fredonia, AZ",AZGS/UU
2012,09,17,35.15194,-111.64556,20.0,08,40,00,2.27,"5 km from downtown Flagstaff, AZ",AZGS
2012,09,14,36.6161,-112.5666,26.0,17,32,00,2.4,"~100 km SW of Page, AZ",AZGS
2012,09,14,36.969,-112.092,7.1,17,31,00,1.6,"38 km east of Fredonia, AZ",UU
2012,09,03,36.799,-112.903,15.7,13,30,00,1.5,"22 km SSE of Colorado City, AZ",UU
2012,08,25,36.916,-113.552,1.5,20,19,00,1.6,21 km SSE of St. George.,UU
2012,08,25,36.937,-111.934,9.0,06,22,00,2.9,"42 km W of Page, AZ",UU/AZGS
2012,08,24,36.824,-111.383,6.0,12,52,00,2.8,"7 km SE of Lechee, AZ",UU
2012,08,09,36.754,-111.32,6.3,17,00,00,2.1,"17 km SE of Lechee and 22 km SE of Page, AZ",UU
2012,08,08,36.934,-112.418,18.0,12,03,00,1.6,"9 km ESE of Fredonia, AZ",UU
2012,07,30,36.91,-112.841,7.0,23,11,00,2.2,"Approx. 15km SSE of Colorado City, AZ",AZGS
2012,07,13,34.398,-112.865,1.63,09,32,00,2.24,"14km ESE of Kirkland & 39.5km SW of Prescott, AZ",AZGS
2012,07,09,36.854,-113.639,4.3,20,57,00,1.5,"26 km ESE of Littleton, AZ",UU
2012,06,25,35.024722,-112.545833,1.85,22,07,00,2.7,10 miles NW of Paulden,AZGS
2012,06,23,36.995,-113.492,18.0,02,26,00,2.8,40km NE of Littleton & 0.5km of AZ/Utah border,AZGS/UU
2012,06,17,36.936,-113.518,7.0,16,07,00,1.0,"23 miles east of Littleton, AZ",AZGS/UU
2012,06,09,36.947,-113.006,17.0,09,48,00,1.8,S of Colorado City,UU/AZGS
2012,06,05,36.896,-112.958,25.0,05,14,00,1.5,S of Colorado City,UU
2012,06,03,36.803,-112.922,4.0,11,04,00,1.3,S of Colorado City,UU
2012,05,24,35.783,-111.583,3.4,18,15,00,2.45,40 miles N-NE of Flagstaff,AZGS
2012,05,19,34.9193,-111.9905,3.85,20,55,00,2.37,NW of Sedona,AZGS
2012,05,08,36.998,-112.924,18.7,08,13,00,1.1,"Colorado City, AZ",UU
2012,05,04,36.5,-113.468,1.5,02,31,00,1.7,"36 miles southeast of Littleton, AZ",AZGS
2012,05,02,36.4794,-113.514,1.55,02,31,00,2.56,67 km S of St. George,AZGS
2012,05,01,36.972,-113.844,8.3,10,44,00,1.5,Beaver Dam,UU
2012,05,01,36.0843,-111.1416,9.74,10,29,00,2.39,12 km SE of Tuba City,AZGS
2012,04,22,34.9055,-110.9576,6.99,22,20,00,2.56,SW of Winslow,AZGS
2012,04,22,34.894,-110.9608,3.65,07,58,00,2.70,SW of Winslow,AZGS
2012,04,09,35.7338,-111.4605,8.07,19,45,00,2.18,Grey Mt/ Black Mesa,AZGS
2012,03,19,36.9947,-112.1593,21.85,08,10,00,2.59,,AZGS
2012,03,12,34.7415,-111.0145,3.91,16,27,00,2.3,,AZGS
2012,02,26,34.8983,-110.965,2.0,08,18,00,2.95,,AZGS
2012,02,20,36.303,-112.0505,2.68,13,33,00,2.39,,AZGS
2012,02,03,33.5905,-111.049,13.87,02,42,00,2.5,,AZGS
2012,02,01,34.9,-110.64,4.0,06,25,00,2.6,,NEIC
2011,12,13,36.764,-113.017,8.2,23,36,00,3.1,,UU
2011,12,13,36.765,-113.018,13.9,00,43,00,2.8,,UU
2011,12,12,36.782,-113.001,2.8,09,44,00,1.7,,UU
2011,12,12,36.757,-113.02,7.9,08,03,00,2.2,,UU
2011,11,23,36.87,-112.81,2.5,23,05,00,2.3,,UU
2011,11,16,35.541,-111.942,13.71,12,49,00,1.47,,AEIC
2011,11,14,35.48,-113.555,7.01,05,00,00,2.2,,AEIC
2011,11,12,35.866,-112.211,6.64,12,22,00,2.21,,AEIC
2011,11,12,35.87,-112.227,6.85,05,39,00,1.89,,AEIC
2011,11,11,35.842,-112.183,5.93,22,03,00,2,,AEIC
2011,11,11,34.739,-112.583,1.82,00,36,00,2.17,,AEIC
2011,11,10,35.513,-112.699,11.08,23,07,00,2.34,,AEIC
2011,11,08,36.08,-114.7,9.5,20,03,00,2.2,,UNR
2011,11,06,36.083,-112.178,2.47,18,09,00,2.1,,AEIC
2011,11,03,35.842,-113.216,6.88,11,51,00,2.79,,AEIC
2011,11,02,36.07,-114.74,3.5,19,30,00,1.8,,UNR
2011,10,31,36.511,-112.853,7.0,21,00,00,2.17,,AEIC
2011,10,31,35.83,-111.907,6.96,16,04,00,2.1,,AEIC
2011,10,30,35.928,-112.534,7.0,20,55,00,1.76,,AEIC
2011,10,26,35.248,-111.496,10.5,05,28,00,2.07,,AIEC
2011,10,25,34.854,-112.494,11.1,18,20,00,3.23,,AEIC
2011,10,24,35.895,-113.109,3.5,01,35,00,2.43,,AEIC
2011,10,23,34.931,-112.476,11.9,11,52,00,2.13,,AEIC
2011,10,21,35.673,-112.957,6.9,19,47,00,1.77,,AEIC
2011,10,18,36.0,-114.55,8.2,16,03,00,2.1,,UNR
2011,10,18,34.784,-112.192,19.6,15,48,00,2.4,,AEIC
2011,10,15,36.049,-112.161,3.9,22,34,00,2.08,,AEIC
2011,10,14,36.51,-112.51,1.6,22,13,00,2.53,,AEIC
2011,10,13,35.666,-111.414,3.6,22,03,00,2.8,,AEIC
2011,10,11,34.812,-112.116,9.3,16,07,00,2.06,,AEIC
2011,10,04,34.885,-112.042,3.4,00,16,00,2.61,,AEIC
2011,09,25,35.819,-112.551,3.5,12,36,00,2.54,,AEIC
2011,09,24,35.56,-111.979,20.8,09,40,00,1.9,,AEIC
2011,09,21,36.128,-112.459,3.9,16,36,00,2.18,,AEIC
2011,09,21,36.736,-113.009,33.2,12,21,00,2.22,,AEIC
2011,09,18,36.413,-112.366,16.8,08,37,00,1.82,,AEIC
2011,08,31,35.784,-113.226,7.0,04,37,00,2.8,,AEIC
2011,08,30,36.42,-112.434,3.4,04,46,00,2.19,,AEIC
2011,08,18,36.154,-113.217,6.8,04,15,00,1.94,,AEIC
2011,08,17,36.143,-113.199,3.4,18,23,00,2.09,,AEIC
2011,08,17,36.15,-113.232,8.9,17,44,00,2.09,,AEIC
2011,08,17,36.168,-113.188,2.8,17,39,00,2.06,,AEIC
2011,08,16,36.722,-112.333,2.1,08,42,00,2.1,,AEIC
2011,08,10,36.991,-113.002,40.0,08,50,00,2.29,,AEIC
2011,08,09,35.639,-113.122,7.0,20,12,00,2.2,,AEIC
2011,08,08,35.469,-113.105,7.1,20,12,00,2.13,,AEIC
2011,08,08,34.694,-110.9,21.8,02,56,00,2.35,,AEIC
2011,08,04,34.823,-113.293,6.7,20,52,00,2.19,,AEIC
2011,08,02,35.688,-111.745,8.5,06,20,00,1.94,,AEIC
2011,08,01,35.679,-111.752,2.1,08,01,00,1.97,,AEIC
2011,07,31,36.562,-112.639,4.3,05,48,00,1.95,,AEIC
2011,07,29,34.9,-112.032,3.6,20,21,00,2.8,,AEIC
2011,07,28,34.754,-112.105,0.1,16,39,00,2.4,,AEIC
2011,07,23,36.069,-112.429,8.6,21,11,00,2.44,,AEIC
2011,07,19,36.102,-112.125,10.8,17,47,00,2.1,,AEIC
2011,07,18,34.711,-112.218,2.1,17,48,00,2.37,,AEIC
2011,07,18,36.622,-113.781,3.5,17,34,00,2.65,,AEIC
2011,07,18,36.683,-113.818,32.9,17,20,00,2.42,,AEIC
2011,07,18,36.603,-113.769,1.7,09,07,00,2.97,,AEIC
2011,07,17,36.851,-113.01,23.5,22,03,00,2.34,,AEIC
2011,07,16,35.701,-113.45,18.0,04,26,00,2.16,,AEIC
2011,07,14,36.339,-112.379,7.0,11,22,00,2.1,,AEIC
2011,07,13,36.198,-112.0,6.8,06,39,00,1.9,,AEIC
2011,07,12,35.657,-111.381,10.7,23,27,00,2.6,,AEIC
2011,07,12,36.2,-112.073,23.0,14,36,00,1.8,,AEIC
2011,07,10,36.684,-112.161,3.0,11,28,00,2.35,,AEIC
2011,07,10,36.598,-112.553,6.3,02,04,00,2.32,,AEIC
2011,07,08,36.379,-112.136,13.4,03,44,00,3,,UU/AEIC
2011,07,03,34.648,-112.736,28.6,19,56,00,2.18,,AEIC
2011,07,01,36.662,-113.177,12.0,20,56,00,1.99,,AEIC
2011,07,01,35.924,-111.931,10.0,18,02,00,2,,AEIC
2011,07,01,35.482,-112.181,8.0,15,54,00,2.44,,AEIC
2011,06,29,34.8132,-112.0642,1.45,15,49,00,2.27,,AEIC
2011,06,27,36.9618,-112.0913,25.47,15,17,00,2.49,,AEIC
2011,06,26,34.862,-112.126,13.71,19,10,00,2.05,,AEIC
2011,06,26,35.046,-111.525,1.83,11,10,00,2.47,,AEIC
2011,06,26,35.046,-111.513,3.47,10,41,00,2.43,,AEIC
2011,06,26,35.042,-111.54,6.99,08,25,00,2.04,,AEIC
2011,06,25,35.038,-111.559,3.51,11,02,00,2.49,,AEIC
2011,06,25,35.044,-111.499,6.84,09,27,00,2.03,,AEIC
2011,06,25,35.044,-111.512,2.97,07,13,00,2.27,,AEIC
2011,06,24,35.048,-111.505,4.73,23,54,00,2.26,,AEIC
2011,06,24,34.973,-111.631,6.36,22,28,00,2.27,,AEIC
2011,06,24,35.045,-111.51,2.96,22,06,00,2.38,,AEIC
2011,06,24,35.015,-111.526,17.28,22,03,00,2.7,,AEIC
2011,06,24,35.038,-111.514,3.53,22,01,00,2.45,,AEIC
2011,06,24,36.064,-112.492,3.7,10,27,00,2.39,,AEIC
2011,06,23,34.763,-112.136,18.38,15,41,00,2.32,,AEIC
2011,06,23,37.003,-112.003,2.76,03,14,00,3.32,,AEIC/UU
2011,06,22,34.733,-112.167,11.35,15,39,00,2.3,,AEIC
2011,06,21,35.0408,-111.4995,10.66,10,36,00,2.45,,AEIC
2011,06,21,35.055,-111.5536,16.2,07,41,00,2.7,,AEIC
2011,06,18,35.8671,-112.194,8.95,07,43,00,2.25,,AEIC
2011,06,16,35.8661,-112.1873,7.81,19,46,00,2.26,,AEIC
2011,06,16,35.9191,-112.1942,2.11,19,03,00,2.12,,AEIC
2011,06,16,35.8696,-112.1795,5.03,18,59,00,2.08,,AEIC
2011,06,16,35.8722,-112.1912,8.96,18,41,00,2.79,,AEIC
2011,06,16,35.8696,-112.1813,3.5,17,28,00,2.38,,AEIC
2011,06,16,35.877,-112.243,4.85,17,01,00,1.75,,AEIC
2011,06,15,35.8646,-112.1898,6.13,04,08,00,2.34,,AEIC
2011,06,13,35.8693,-112.1893,10.8,22,29,00,2,,AEIC
2011,06,13,34.7886,-112.0952,3.49,17,57,00,2.29,,AEIC
2011,06,13,34.9315,-111.9762,6.49,07,37,00,2,,AEIC
2011,06,13,34.8746,-112.0818,7.0,06,20,00,1.92,,AEIC
2011,06,10,36.6836,-112.905,32.98,18,56,00,2.46,,AEIC
2011,06,09,36.856,-113.028,9.4,23,00,00,1.6,,UU
2011,06,09,35.1848,-111.9101,8.96,09,07,00,2.37,,AEIC
2011,06,09,35.1823,-111.92,3.5,00,04,00,2.41,,AEIC
2011,05,30,35.9443,-113.4782,0.16,13,04,00,2.36,,AEIC
2011,05,26,35.179,-111.9245,2.37,03,01,00,2.48,,AEIC
2011,05,25,36.98,-113.522,5.0,20,49,00,1.7,,UU
2011,05,25,34.7816,-111.0658,1.9,16,45,00,2.51,,AEIC
2011,05,25,35.8686,-112.1938,9.82,09,42,00,2.3,,AEIC
2011,05,14,36.038,-112.3113,25.61,06,10,00,2.3,,AEIC
2011,05,13,35.2365,-111.7296,29.43,06,02,00,2.18,,AEIC
2011,05,13,35.2516,-111.745,23.14,03,47,00,2.3,,AEIC
2011,05,11,36.1675,-113.1806,1.66,12,11,00,2.69,,AEIC
2011,05,10,36.1688,-113.0867,2.13,19,38,00,2.3,,AEIC
2011,05,06,36.9777,-113.5177,0.24,19,21,00,1.48,,UU
2011,05,02,37.0023,-113.5107,0.08,20,38,00,1.47,,UU
2011,04,28,36.1666,-112.4,3.0,03,20,00,2.6,,AEIC
2011,04,26,34.8973,-112.0453,1.97,02,10,00,2.5,,AEIC
2011,04,20,35.1896,-111.8843,12.47,16,35,00,2.1,,AEIC
2011,04,16,36.7288,-112.7007,5.52,18,57,00,2.41,,AEIC
2011,04,11,36.2233,-114.5437,4.92,17,07,00,2.48,,CI
2011,04,05,36.8493,-112.5442,11.27,07,31,00,2.3,,AEIC
2011,03,30,36.7463,-113.4142,0.0,20,48,00,2.2,,AEIC
2011,03,30,36.1656,-113.2056,12.8,12,13,00,2.4,,AEIC
2011,03,27,36.0728,-112.9688,2.0,14,23,00,2.2,,AEIC
2011,03,20,36.0768,-111.9075,7.55,21,28,00,2.9,,AEIC
2011,03,18,34.827,-112.092,15.0,19,54,00,3.7,,NEI
2011,03,15,35.773,-113.017,2.2,11,52,00,2.5,,AEIC
2011,03,09,36.097,-114.731,6.0,18,00,00,2,,AEIC
2011,03,06,32.555,-114.688,7.0,07,42,00,1.6,,AEIC
2011,03,05,36.9482,-113.62,6.55,09,02,00,2.25,,UU
2011,03,03,36.736,-110.056,23.6,20,12,00,2.8,,AEIC
2011,02,26,37.0915,-110.2095,6.26,04,07,00,2.33,,UU
2011,02,15,36.062,-114.679,0.1,20,06,00,2,,AEIC
2011,02,15,36.734,-110.018,41.9,19,59,00,2.8,,AEIC
2011,02,14,36.091,-114.668,4.9,19,43,00,2,,AEIC
2011,01,27,36.8398,-113.4886,28.6,15,40,00,2.4,,AEIC
2011,01,26,36.0982,-112.0742,6.9,10,51,00,2.7,,AEIC
2011,01,24,36.73,-113.558,27.3,11,46,00,2.3,,AEIC
2011,01,23,34.837,-112.087,5.0,12,16,00,3.6,,NEI
2011,01,02,35.1256,-111.6333,2.11,14,49,00,2.1,,AEIC
2010,12,31,36.8631,-110.2161,15.0,23,00,00,2.7,,AEIC
2010,12,30,34.9453,-111.9967,3.5,02,36,00,1.9,,AEIC
2010,12,09,36.7642,-113.7,5.28,22,24,00,2.04,,UU
2010,12,09,36.764,-113.7,5.3,22,24,00,2,,AEIC
2010,11,24,36.818,-111.7913,5.8,14,58,00,2.96,,UU
2010,11,24,36.818,-111.791,5.8,14,58,00,3,,AEIC
2010,11,20,36.8587,-113.487,8.7,14,31,00,1.99,,UU
2010,11,11,36.1186,-114.7638,0.0,06,50,00,-0,,NN
2010,11,11,36.464,-113.506,6.58,03,28,00,2.2,,AEIC
2010,11,11,36.419,-113.65,5.0,03,23,00,2.5,,NEI
2010,11,11,36.463,-113.495,7.39,03,23,00,2.8,,AEIC
2010,11,06,36.9995,-112.8748,11.52,20,39,00,3.05,,UU
2010,11,06,36.9694,-112.8736,12.24,20,39,00,3.2,,AEIC
2010,11,03,36.7278,-112.3497,17.57,23,15,00,1.8,,AEIC
2010,10,19,36.8547,-113.0216,9.8,01,27,00,3.06,,AEIC
2010,10,17,37.077,-111.8402,0.95,04,05,00,2.11,,UU
2010,10,11,36.0448,-114.7066,1.59,17,18,00,2.11,,NN
2010,09,27,36.1136,-114.6306,0.0,10,12,00,1,,NN
2010,09,26,33.696,-111.147,5.0,22,20,00,2.8,,NEI
2010,09,20,36.128,-114.556,6.0,16,06,00,2.3,,AEIC
2010,09,13,35.97,-114.53,1.7,16,37,00,1.9,,AEIC
2010,09,02,36.1,-114.8255,9.49,03,06,00,1.94,,NN
2010,08,20,36.993,-113.5077,0.02,14,02,00,2.15,,UU
2010,08,15,36.9178,-112.077,7.22,11,51,00,1.43,,UU
2010,08,15,36.0127,-114.6392,6.76,00,07,00,1.27,,NN
2010,08,13,36.6908,-112.2388,20.37,04,20,00,2.4,,AEIC
2010,08,11,36.37,-112.57,5.28,19,23,00,1.8,,AEIC
2010,08,09,36.9698,-113.5128,2.74,19,00,00,1.56,,UU
2010,08,05,32.7477,-114.7378,32.33,23,40,00,2.48,,CI
2010,08,05,36.1538,-114.673,6.0,21,44,00,2.31,,CI
2010,08,02,36.983,-113.498,4.0,12,45,00,1.53,,UU
2010,07,30,37.079,-113.5523,10.25,01,18,00,1.32,,UU
2010,07,28,36.997,-113.501,6.1,12,25,00,1.5,,AEIC
2010,07,27,36.9967,-113.5005,6.09,12,25,00,1.54,,UU
2010,07,27,35.8894,-111.3944,18.28,12,22,00,3.1,,AEIC
2010,07,27,35.8986,-111.3944,17.91,12,18,00,2.7,,AEIC
2010,07,21,36.9928,-113.509,6.26,12,29,00,1.47,,UU
2010,07,14,36.9432,-113.517,4.66,13,25,00,1.44,,UU
2010,07,07,36.9735,-113.497,0.93,20,34,00,1.62,,UU
2010,06,28,37.0082,-113.5047,1.88,20,12,00,1.72,,UU
2010,06,28,37.0403,-112.8002,11.31,03,39,00,1.13,,UU
2010,06,27,37.0413,-112.8048,10.96,21,23,00,1.57,,UU
2010,06,25,33.61,-111.196,5.0,10,30,00,3.1,,NEI
2010,06,21,36.9398,-113.5088,2.09,20,27,00,1.72,,UU
2010,06,09,37.0012,-112.9125,18.63,02,57,00,1.73,,UU
2010,06,07,36.9927,-113.5048,3.31,20,55,00,2.01,,UU
2010,06,07,36.1888,-114.6714,3.32,09,32,00,1.05,,NN
2010,06,05,37.003,-112.9155,18.99,11,18,00,1.62,,UU
2010,05,29,36.463,-113.259,6.72,15,31,00,2.7,,AEIC
2010,05,29,36.905,-112.834,5.0,07,02,00,2.5,,AEIC
2010,05,27,36.8618,-113.5165,3.24,16,39,00,1.69,,UU
2010,05,26,33.2717,-109.2697,1.31,07,17,00,2.4,,AEIC
2010,05,26,33.2153,-109.403,5.0,07,15,00,1.8,,AEIC
